date,publish_date,equity_pcr,equity_pcr_pctl,is_proxy,source
2024-04-11,2024-04-11,0.6236,60.91,True,vix_derived_proxy
2024-04-12,2024-04-12,0.6596,84.92,True,vix_derived_proxy
2024-04-15,2024-04-15,0.6884,95.63,True,vix_derived_proxy
2024-04-16,2024-04-16,0.676,91.67,True,vix_derived_proxy
2024-04-17,2024-04-17,0.6731,90.48,True,vix_derived_proxy
2024-04-18,2024-04-18,0.67,89.68,True,vix_derived_proxy
2024-04-19,2024-04-19,0.6806,92.86,True,vix_derived_proxy
2024-04-22,2024-04-22,0.6541,77.18,True,vix_derived_proxy
2024-04-23,2024-04-23,0.6353,67.06,True,vix_derived_proxy
2024-04-24,2024-04-24,0.6396,70.24,True,vix_derived_proxy
2024-04-25,2024-04-25,0.6305,65.08,True,vix_derived_proxy
2024-04-26,2024-04-26,0.6254,62.3,True,vix_derived_proxy
2024-04-29,2024-04-29,0.6201,56.75,True,vix_derived_proxy
2024-04-30,2024-04-30,0.6347,67.26,True,vix_derived_proxy
2024-05-01,2024-05-01,0.6309,66.27,True,vix_derived_proxy
2024-05-02,2024-05-02,0.6202,57.14,True,vix_derived_proxy
2024-05-03,2024-05-03,0.6023,26.79,True,vix_derived_proxy
2024-05-06,2024-05-06,0.6023,26.98,True,vix_derived_proxy
2024-05-07,2024-05-07,0.5984,19.84,True,vix_derived_proxy
2024-05-08,2024-05-08,0.595,13.49,True,vix_derived_proxy
2024-05-09,2024-05-09,0.5903,6.94,True,vix_derived_proxy
2024-05-10,2024-05-10,0.5883,4.96,True,vix_derived_proxy
2024-05-13,2024-05-13,0.604,32.14,True,vix_derived_proxy
2024-05-14,2024-05-14,0.6013,25.79,True,vix_derived_proxy
2024-05-15,2024-05-15,0.5867,2.98,True,vix_derived_proxy
2024-05-16,2024-05-16,0.5863,1.98,True,vix_derived_proxy
2024-05-17,2024-05-17,0.5798,0.4,True,vix_derived_proxy
2024-05-20,2024-05-20,0.5822,1.19,True,vix_derived_proxy
2024-05-21,2024-05-21,0.5779,0.4,True,vix_derived_proxy
2024-05-22,2024-05-22,0.5843,2.78,True,vix_derived_proxy
2024-05-23,2024-05-23,0.5916,11.51,True,vix_derived_proxy
2024-05-24,2024-05-24,0.579,0.79,True,vix_derived_proxy
2024-05-28,2024-05-28,0.5938,15.48,True,vix_derived_proxy
2024-05-29,2024-05-29,0.6142,55.56,True,vix_derived_proxy
2024-05-30,2024-05-30,0.6171,61.51,True,vix_derived_proxy
2024-05-31,2024-05-31,0.5938,15.67,True,vix_derived_proxy
2024-06-03,2024-06-03,0.5966,22.42,True,vix_derived_proxy
2024-06-04,2024-06-04,0.5974,23.41,True,vix_derived_proxy
2024-06-05,2024-06-05,0.5895,9.13,True,vix_derived_proxy
2024-06-06,2024-06-06,0.5887,8.73,True,vix_derived_proxy
2024-06-07,2024-06-07,0.5833,2.78,True,vix_derived_proxy
2024-06-10,2024-06-10,0.5911,12.7,True,vix_derived_proxy
2024-06-11,2024-06-11,0.5928,15.87,True,vix_derived_proxy
2024-06-12,2024-06-12,0.5806,1.59,True,vix_derived_proxy
2024-06-13,2024-06-13,0.5791,1.19,True,vix_derived_proxy
2024-06-14,2024-06-14,0.5899,11.51,True,vix_derived_proxy
2024-06-17,2024-06-17,0.5913,14.29,True,vix_derived_proxy
2024-06-18,2024-06-18,0.5845,4.76,True,vix_derived_proxy
2024-06-20,2024-06-20,0.5992,30.95,True,vix_derived_proxy
2024-06-21,2024-06-21,0.598,29.17,True,vix_derived_proxy
2024-06-24,2024-06-24,0.5999,32.34,True,vix_derived_proxy
2024-06-25,2024-06-25,0.5926,17.46,True,vix_derived_proxy
2024-06-26,2024-06-26,0.5883,9.52,True,vix_derived_proxy
2024-06-27,2024-06-27,0.5836,3.97,True,vix_derived_proxy
2024-06-28,2024-06-28,0.5866,6.94,True,vix_derived_proxy
2024-07-01,2024-07-01,0.5833,3.77,True,vix_derived_proxy
2024-07-02,2024-07-02,0.5804,1.98,True,vix_derived_proxy
2024-07-03,2024-07-03,0.5814,3.17,True,vix_derived_proxy
2024-07-05,2024-07-05,0.5872,10.52,True,vix_derived_proxy
2024-07-08,2024-07-08,0.5855,7.14,True,vix_derived_proxy
2024-07-09,2024-07-09,0.5877,11.51,True,vix_derived_proxy
2024-07-10,2024-07-10,0.5928,22.02,True,vix_derived_proxy
2024-07-11,2024-07-11,0.5938,23.81,True,vix_derived_proxy
2024-07-12,2024-07-12,0.5869,10.12,True,vix_derived_proxy
2024-07-15,2024-07-15,0.5968,31.75,True,vix_derived_proxy
2024-07-16,2024-07-16,0.5978,33.53,True,vix_derived_proxy
2024-07-17,2024-07-17,0.6172,65.87,True,vix_derived_proxy
2024-07-18,2024-07-18,0.639,79.37,True,vix_derived_proxy
2024-07-19,2024-07-19,0.6478,82.94,True,vix_derived_proxy
2024-07-22,2024-07-22,0.6236,70.24,True,vix_derived_proxy
2024-07-23,2024-07-23,0.6208,66.67,True,vix_derived_proxy
2024-07-24,2024-07-24,0.6706,92.06,True,vix_derived_proxy
2024-07-25,2024-07-25,0.6769,93.65,True,vix_derived_proxy
2024-07-26,2024-07-26,0.6458,81.35,True,vix_derived_proxy
2024-07-29,2024-07-29,0.649,82.14,True,vix_derived_proxy
2024-07-30,2024-07-30,0.6654,89.68,True,vix_derived_proxy
2024-07-31,2024-07-31,0.6454,80.16,True,vix_derived_proxy
2024-08-01,2024-08-01,0.6789,94.44,True,vix_derived_proxy
2024-08-02,2024-08-02,0.7508,100.0,True,vix_derived_proxy
2024-08-05,2024-08-05,0.9785,100.0,True,vix_derived_proxy
2024-08-06,2024-08-06,0.8156,99.6,True,vix_derived_proxy
2024-08-07,2024-08-07,0.8178,99.6,True,vix_derived_proxy
2024-08-08,2024-08-08,0.7569,98.81,True,vix_derived_proxy
2024-08-09,2024-08-09,0.7056,96.23,True,vix_derived_proxy
2024-08-12,2024-08-12,0.7106,96.83,True,vix_derived_proxy
2024-08-13,2024-08-13,0.6718,88.49,True,vix_derived_proxy
2024-08-14,2024-08-14,0.6429,76.19,True,vix_derived_proxy
2024-08-15,2024-08-15,0.6284,69.84,True,vix_derived_proxy
2024-08-16,2024-08-16,0.622,65.48,True,vix_derived_proxy
2024-08-19,2024-08-19,0.6197,63.1,True,vix_derived_proxy
2024-08-20,2024-08-20,0.6382,75.4,True,vix_derived_proxy
2024-08-21,2024-08-21,0.6441,78.17,True,vix_derived_proxy
2024-08-22,2024-08-22,0.6632,85.71,True,vix_derived_proxy
2024-08-23,2024-08-23,0.6379,75.4,True,vix_derived_proxy
2024-08-26,2024-08-26,0.6422,77.78,True,vix_derived_proxy
2024-08-27,2024-08-27,0.6315,73.02,True,vix_derived_proxy
2024-08-28,2024-08-28,0.6567,82.54,True,vix_derived_proxy
2024-08-29,2024-08-29,0.6347,72.82,True,vix_derived_proxy
2024-08-30,2024-08-30,0.625,67.86,True,vix_derived_proxy
2024-09-03,2024-09-03,0.7108,96.83,True,vix_derived_proxy
2024-09-04,2024-09-04,0.7198,97.22,True,vix_derived_proxy
2024-09-05,2024-09-05,0.6985,94.05,True,vix_derived_proxy
2024-09-06,2024-09-06,0.7357,98.02,True,vix_derived_proxy
2024-09-09,2024-09-09,0.6918,92.46,True,vix_derived_proxy
2024-09-10,2024-09-10,0.6862,90.87,True,vix_derived_proxy
2024-09-11,2024-09-11,0.6654,83.93,True,vix_derived_proxy
2024-09-12,2024-09-12,0.656,79.37,True,vix_derived_proxy
2024-09-13,2024-09-13,0.6484,76.59,True,vix_derived_proxy
2024-09-16,2024-09-16,0.6571,79.76,True,vix_derived_proxy
2024-09-17,2024-09-17,0.6642,83.13,True,vix_derived_proxy
2024-09-18,2024-09-18,0.6734,87.3,True,vix_derived_proxy
2024-09-19,2024-09-19,0.6449,73.41,True,vix_derived_proxy
2024-09-20,2024-09-20,0.6422,72.02,True,vix_derived_proxy
2024-09-23,2024-09-23,0.6384,70.24,True,vix_derived_proxy
2024-09-24,2024-09-24,0.6309,66.07,True,vix_derived_proxy
2024-09-25,2024-09-25,0.6311,66.67,True,vix_derived_proxy
2024-09-26,2024-09-26,0.6305,65.67,True,vix_derived_proxy
2024-09-27,2024-09-27,0.6544,78.97,True,vix_derived_proxy
2024-09-30,2024-09-30,0.6509,78.17,True,vix_derived_proxy
2024-10-01,2024-10-01,0.6889,91.67,True,vix_derived_proxy
2024-10-02,2024-10-02,0.6835,89.68,True,vix_derived_proxy
2024-10-03,2024-10-03,0.7073,94.84,True,vix_derived_proxy
2024-10-04,2024-10-04,0.6881,90.48,True,vix_derived_proxy
2024-10-07,2024-10-07,0.7396,98.02,True,vix_derived_proxy
2024-10-08,2024-10-08,0.7213,96.83,True,vix_derived_proxy
2024-10-09,2024-10-09,0.7129,95.24,True,vix_derived_proxy
2024-10-10,2024-10-10,0.714,95.24,True,vix_derived_proxy
2024-10-11,2024-10-11,0.7069,92.86,True,vix_derived_proxy
2024-10-14,2024-10-14,0.6955,90.48,True,vix_derived_proxy
2024-10-15,2024-10-15,0.7096,93.25,True,vix_derived_proxy
2024-10-16,2024-10-16,0.6937,89.68,True,vix_derived_proxy
2024-10-17,2024-10-17,0.6867,87.3,True,vix_derived_proxy
2024-10-18,2024-10-18,0.6705,82.54,True,vix_derived_proxy
2024-10-21,2024-10-21,0.6756,84.92,True,vix_derived_proxy
2024-10-22,2024-10-22,0.673,84.13,True,vix_derived_proxy
2024-10-23,2024-10-23,0.6886,89.68,True,vix_derived_proxy
2024-10-24,2024-10-24,0.6862,87.9,True,vix_derived_proxy
2024-10-25,2024-10-25,0.7049,92.46,True,vix_derived_proxy
2024-10-28,2024-10-28,0.697,92.06,True,vix_derived_proxy
2024-10-29,2024-10-29,0.6901,90.48,True,vix_derived_proxy
2024-10-30,2024-10-30,0.7053,93.25,True,vix_derived_proxy
2024-10-31,2024-10-31,0.7474,98.02,True,vix_derived_proxy
2024-11-01,2024-11-01,0.7282,96.83,True,vix_derived_proxy
2024-11-04,2024-11-04,0.7297,96.83,True,vix_derived_proxy
2024-11-05,2024-11-05,0.7073,93.06,True,vix_derived_proxy
2024-11-06,2024-11-06,0.6441,73.21,True,vix_derived_proxy
2024-11-07,2024-11-07,0.628,62.7,True,vix_derived_proxy
2024-11-08,2024-11-08,0.6241,60.71,True,vix_derived_proxy
2024-11-11,2024-11-11,0.6246,61.11,True,vix_derived_proxy
2024-11-12,2024-11-12,0.6207,57.54,True,vix_derived_proxy
2024-11-13,2024-11-13,0.6103,48.02,True,vix_derived_proxy
2024-11-14,2024-11-14,0.6147,50.79,True,vix_derived_proxy
2024-11-15,2024-11-15,0.6421,71.43,True,vix_derived_proxy
2024-11-18,2024-11-18,0.6337,66.67,True,vix_derived_proxy
2024-11-19,2024-11-19,0.6453,74.01,True,vix_derived_proxy
2024-11-20,2024-11-20,0.6574,78.57,True,vix_derived_proxy
2024-11-21,2024-11-21,0.6531,76.19,True,vix_derived_proxy
2024-11-22,2024-11-22,0.6286,61.9,True,vix_derived_proxy
2024-11-25,2024-11-25,0.619,53.57,True,vix_derived_proxy
2024-11-26,2024-11-26,0.6115,46.43,True,vix_derived_proxy
2024-11-27,2024-11-27,0.6115,46.23,True,vix_derived_proxy
2024-11-29,2024-11-29,0.6027,38.1,True,vix_derived_proxy
2024-12-02,2024-12-02,0.6001,34.52,True,vix_derived_proxy
2024-12-03,2024-12-03,0.5995,33.13,True,vix_derived_proxy
2024-12-04,2024-12-04,0.6017,36.31,True,vix_derived_proxy
2024-12-05,2024-12-05,0.6031,38.1,True,vix_derived_proxy
2024-12-06,2024-12-06,0.5916,18.06,True,vix_derived_proxy
2024-12-09,2024-12-09,0.6128,47.22,True,vix_derived_proxy
2024-12-10,2024-12-10,0.6127,46.83,True,vix_derived_proxy
2024-12-11,2024-12-11,0.6037,37.3,True,vix_derived_proxy
2024-12-12,2024-12-12,0.6088,43.25,True,vix_derived_proxy
2024-12-13,2024-12-13,0.6072,40.48,True,vix_derived_proxy
2024-12-16,2024-12-16,0.6203,55.16,True,vix_derived_proxy
2024-12-17,2024-12-17,0.638,67.86,True,vix_derived_proxy
2024-12-18,2024-12-18,0.8143,98.81,True,vix_derived_proxy
2024-12-19,2024-12-19,0.7614,98.41,True,vix_derived_proxy
2024-12-20,2024-12-20,0.6754,82.54,True,vix_derived_proxy
2024-12-23,2024-12-23,0.6517,74.6,True,vix_derived_proxy
2024-12-24,2024-12-24,0.6141,45.24,True,vix_derived_proxy
2024-12-26,2024-12-26,0.6209,53.97,True,vix_derived_proxy
2024-12-27,2024-12-27,0.6392,67.46,True,vix_derived_proxy
2024-12-30,2024-12-30,0.661,77.78,True,vix_derived_proxy
2024-12-31,2024-12-31,0.6603,77.38,True,vix_derived_proxy
2025-01-02,2025-01-02,0.669,79.37,True,vix_derived_proxy
2025-01-03,2025-01-03,0.6419,67.06,True,vix_derived_proxy
2025-01-06,2025-01-06,0.6406,66.67,True,vix_derived_proxy
2025-01-07,2025-01-07,0.6673,78.97,True,vix_derived_proxy
2025-01-08,2025-01-08,0.6655,78.57,True,vix_derived_proxy
2025-01-10,2025-01-10,0.6931,88.49,True,vix_derived_proxy
2025-01-13,2025-01-13,0.6879,85.71,True,vix_derived_proxy
2025-01-14,2025-01-14,0.6806,83.53,True,vix_derived_proxy
2025-01-15,2025-01-15,0.6418,64.68,True,vix_derived_proxy
2025-01-16,2025-01-16,0.649,70.44,True,vix_derived_proxy
2025-01-17,2025-01-17,0.6396,62.9,True,vix_derived_proxy
2025-01-21,2025-01-21,0.6259,52.38,True,vix_derived_proxy
2025-01-22,2025-01-22,0.6265,52.38,True,vix_derived_proxy
2025-01-23,2025-01-23,0.6253,51.19,True,vix_derived_proxy
2025-01-24,2025-01-24,0.6228,48.41,True,vix_derived_proxy
2025-01-27,2025-01-27,0.6685,77.78,True,vix_derived_proxy
2025-01-28,2025-01-28,0.6461,68.65,True,vix_derived_proxy
2025-01-29,2025-01-29,0.6484,69.25,True,vix_derived_proxy
2025-01-30,2025-01-30,0.6376,58.33,True,vix_derived_proxy
2025-01-31,2025-01-31,0.6465,68.25,True,vix_derived_proxy
2025-02-03,2025-02-03,0.6793,82.94,True,vix_derived_proxy
2025-02-04,2025-02-04,0.6581,73.41,True,vix_derived_proxy
2025-02-05,2025-02-05,0.6366,56.35,True,vix_derived_proxy
2025-02-06,2025-02-06,0.6325,54.37,True,vix_derived_proxy
2025-02-07,2025-02-07,0.6481,67.86,True,vix_derived_proxy
2025-02-10,2025-02-10,0.6372,56.35,True,vix_derived_proxy
2025-02-11,2025-02-11,0.6403,60.32,True,vix_derived_proxy
2025-02-12,2025-02-12,0.6384,58.13,True,vix_derived_proxy
2025-02-13,2025-02-13,0.6265,47.02,True,vix_derived_proxy
2025-02-14,2025-02-14,0.6216,42.46,True,vix_derived_proxy
2025-02-18,2025-02-18,0.6303,50.0,True,vix_derived_proxy
2025-02-19,2025-02-19,0.6291,49.21,True,vix_derived_proxy
2025-02-20,2025-02-20,0.6349,54.37,True,vix_derived_proxy
2025-02-21,2025-02-21,0.6731,79.96,True,vix_derived_proxy
2025-02-24,2025-02-24,0.6847,84.13,True,vix_derived_proxy
2025-02-25,2025-02-25,0.6915,87.7,True,vix_derived_proxy
2025-02-26,2025-02-26,0.6865,84.52,True,vix_derived_proxy
2025-02-27,2025-02-27,0.7169,94.44,True,vix_derived_proxy
2025-02-28,2025-02-28,0.6944,88.49,True,vix_derived_proxy
2025-03-03,2025-03-03,0.7417,96.83,True,vix_derived_proxy
2025-03-04,2025-03-04,0.7527,97.62,True,vix_derived_proxy
2025-03-05,2025-03-05,0.729,94.84,True,vix_derived_proxy
2025-03-06,2025-03-06,0.7731,98.41,True,vix_derived_proxy
2025-03-07,2025-03-07,0.7506,96.43,True,vix_derived_proxy
2025-03-10,2025-03-10,0.8179,99.6,True,vix_derived_proxy
2025-03-11,2025-03-11,0.8038,98.02,True,vix_derived_proxy
2025-03-12,2025-03-12,0.7634,97.22,True,vix_derived_proxy
2025-03-13,2025-03-13,0.7699,97.22,True,vix_derived_proxy
2025-03-14,2025-03-14,0.7266,91.67,True,vix_derived_proxy
2025-03-17,2025-03-17,0.7077,88.1,True,vix_derived_proxy
2025-03-18,2025-03-18,0.7255,91.27,True,vix_derived_proxy
2025-03-19,2025-03-19,0.6985,84.72,True,vix_derived_proxy
2025-03-20,2025-03-20,0.697,83.93,True,vix_derived_proxy
2025-03-21,2025-03-21,0.6892,80.56,True,vix_derived_proxy
2025-03-24,2025-03-24,0.6622,66.27,True,vix_derived_proxy
2025-03-25,2025-03-25,0.6572,63.89,True,vix_derived_proxy
2025-03-26,2025-03-26,0.6749,72.62,True,vix_derived_proxy
2025-03-27,2025-03-27,0.6804,75.0,True,vix_derived_proxy
2025-03-28,2025-03-28,0.7247,90.87,True,vix_derived_proxy
2025-03-31,2025-03-31,0.7342,92.86,True,vix_derived_proxy
2025-04-01,2025-04-01,0.7266,91.07,True,vix_derived_proxy
2025-04-02,2025-04-02,0.7227,89.68,True,vix_derived_proxy
2025-04-03,2025-04-03,0.8503,99.6,True,vix_derived_proxy
2025-04-04,2025-04-04,1.0797,100.0,True,vix_derived_proxy
2025-04-07,2025-04-07,1.1047,100.0,True,vix_derived_proxy
2025-04-08,2025-04-08,1.185,100.0,True,vix_derived_proxy
2025-04-09,2025-04-09,0.9043,98.41,True,vix_derived_proxy
2025-04-10,2025-04-10,1.0108,98.81,True,vix_derived_proxy
2025-04-11,2025-04-11,0.9634,98.02,True,vix_derived_proxy
2025-04-14,2025-04-14,0.8633,97.22,True,vix_derived_proxy
2025-04-15,2025-04-15,0.8518,96.83,True,vix_derived_proxy
2025-04-16,2025-04-16,0.8896,97.22,True,vix_derived_proxy
2025-04-17,2025-04-17,0.8447,95.63,True,vix_derived_proxy
2025-04-21,2025-04-21,0.9073,97.62,True,vix_derived_proxy
2025-04-22,2025-04-22,0.8585,96.03,True,vix_derived_proxy
2025-04-23,2025-04-23,0.8268,94.44,True,vix_derived_proxy
2025-04-24,2025-04-24,0.797,92.06,True,vix_derived_proxy
2025-04-25,2025-04-25,0.7726,91.27,True,vix_derived_proxy
2025-04-28,2025-04-28,0.7772,91.67,True,vix_derived_proxy
2025-04-29,2025-04-29,0.7626,89.68,True,vix_derived_proxy
2025-04-30,2025-04-30,0.7705,90.48,True,vix_derived_proxy
2025-05-01,2025-05-01,0.769,89.68,True,vix_derived_proxy
2025-05-02,2025-05-02,0.7402,85.71,True,vix_derived_proxy
2025-05-05,2025-05-05,0.7546,87.7,True,vix_derived_proxy
2025-05-06,2025-05-06,0.7714,90.48,True,vix_derived_proxy
2025-05-07,2025-05-07,0.7532,86.9,True,vix_derived_proxy
2025-05-08,2025-05-08,0.7372,83.73,True,vix_derived_proxy
2025-05-09,2025-05-09,0.7285,81.75,True,vix_derived_proxy
2025-05-12,2025-05-12,0.6758,62.3,True,vix_derived_proxy
2025-05-13,2025-05-13,0.6733,60.32,True,vix_derived_proxy
2025-05-14,2025-05-14,0.6793,63.29,True,vix_derived_proxy
2025-05-15,2025-05-15,0.6674,56.75,True,vix_derived_proxy
2025-05-16,2025-05-16,0.6586,52.78,True,vix_derived_proxy
2025-05-19,2025-05-19,0.6721,58.73,True,vix_derived_proxy
2025-05-20,2025-05-20,0.6714,57.94,True,vix_derived_proxy
2025-05-21,2025-05-21,0.7131,77.38,True,vix_derived_proxy
2025-05-22,2025-05-22,0.7042,72.62,True,vix_derived_proxy
2025-05-23,2025-05-23,0.7344,82.94,True,vix_derived_proxy
2025-05-27,2025-05-27,0.6844,63.49,True,vix_derived_proxy
2025-05-28,2025-05-28,0.6896,67.46,True,vix_derived_proxy
2025-05-29,2025-05-29,0.6877,65.08,True,vix_derived_proxy
2025-05-30,2025-05-30,0.6785,59.92,True,vix_derived_proxy
2025-06-02,2025-06-02,0.6754,58.13,True,vix_derived_proxy
2025-06-03,2025-06-03,0.6654,51.19,True,vix_derived_proxy
2025-06-04,2025-06-04,0.6642,50.2,True,vix_derived_proxy
2025-06-05,2025-06-05,0.6772,59.52,True,vix_derived_proxy
2025-06-06,2025-06-06,0.6516,43.65,True,vix_derived_proxy
2025-06-09,2025-06-09,0.6574,46.63,True,vix_derived_proxy
2025-06-10,2025-06-10,0.6543,44.05,True,vix_derived_proxy
2025-06-11,2025-06-11,0.6589,47.62,True,vix_derived_proxy
2025-06-12,2025-06-12,0.6703,53.17,True,vix_derived_proxy
2025-06-13,2025-06-13,0.7123,76.19,True,vix_derived_proxy
2025-06-16,2025-06-16,0.6867,64.09,True,vix_derived_proxy
2025-06-17,2025-06-17,0.724,78.97,True,vix_derived_proxy
2025-06-18,2025-06-18,0.7021,71.03,True,vix_derived_proxy
2025-06-20,2025-06-20,0.7093,74.21,True,vix_derived_proxy
2025-06-23,2025-06-23,0.6974,69.44,True,vix_derived_proxy
2025-06-24,2025-06-24,0.6622,45.83,True,vix_derived_proxy
2025-06-25,2025-06-25,0.6514,38.89,True,vix_derived_proxy
2025-06-26,2025-06-26,0.6489,37.3,True,vix_derived_proxy
2025-06-27,2025-06-27,0.6448,32.94,True,vix_derived_proxy
2025-06-30,2025-06-30,0.6509,38.29,True,vix_derived_proxy
2025-07-01,2025-07-01,0.6524,39.68,True,vix_derived_proxy
2025-07-02,2025-07-02,0.6496,37.3,True,vix_derived_proxy
2025-07-03,2025-07-03,0.6457,32.94,True,vix_derived_proxy
2025-07-07,2025-07-07,0.6669,48.81,True,vix_derived_proxy
2025-07-08,2025-07-08,0.6521,38.89,True,vix_derived_proxy
2025-07-09,2025-07-09,0.6391,25.4,True,vix_derived_proxy
2025-07-10,2025-07-10,0.6367,21.83,True,vix_derived_proxy
2025-07-11,2025-07-11,0.646,32.54,True,vix_derived_proxy
2025-07-14,2025-07-14,0.658,42.86,True,vix_derived_proxy
2025-07-15,2025-07-15,0.6607,44.44,True,vix_derived_proxy
2025-07-16,2025-07-16,0.6574,41.67,True,vix_derived_proxy
2025-07-17,2025-07-17,0.6478,32.34,True,vix_derived_proxy
2025-07-18,2025-07-18,0.6461,31.15,True,vix_derived_proxy
2025-07-21,2025-07-21,0.6497,35.32,True,vix_derived_proxy
2025-07-22,2025-07-22,0.6475,31.35,True,vix_derived_proxy
2025-07-23,2025-07-23,0.6305,15.67,True,vix_derived_proxy
2025-07-24,2025-07-24,0.6309,16.07,True,vix_derived_proxy
2025-07-25,2025-07-25,0.624,9.92,True,vix_derived_proxy
2025-07-28,2025-07-28,0.6254,11.9,True,vix_derived_proxy
2025-07-29,2025-07-29,0.6397,24.21,True,vix_derived_proxy
2025-07-30,2025-07-30,0.6322,17.86,True,vix_derived_proxy
2025-07-31,2025-07-31,0.6508,36.11,True,vix_derived_proxy
2025-08-01,2025-08-01,0.7057,72.22,True,vix_derived_proxy
2025-08-04,2025-08-04,0.6628,46.43,True,vix_derived_proxy
2025-08-05,2025-08-05,0.6678,50.4,True,vix_derived_proxy
2025-08-06,2025-08-06,0.6516,37.5,True,vix_derived_proxy
2025-08-07,2025-08-07,0.6485,34.13,True,vix_derived_proxy
2025-08-08,2025-08-08,0.6272,13.49,True,vix_derived_proxy
2025-08-11,2025-08-11,0.6438,28.57,True,vix_derived_proxy
2025-08-12,2025-08-12,0.6209,8.53,True,vix_derived_proxy
2025-08-13,2025-08-13,0.6173,6.75,True,vix_derived_proxy
2025-08-14,2025-08-14,0.6224,10.32,True,vix_derived_proxy
2025-08-15,2025-08-15,0.6264,13.89,True,vix_derived_proxy
2025-08-18,2025-08-18,0.6248,12.3,True,vix_derived_proxy
2025-08-19,2025-08-19,0.6335,20.63,True,vix_derived_proxy
2025-08-20,2025-08-20,0.6353,21.83,True,vix_derived_proxy
2025-08-21,2025-08-21,0.649,37.1,True,vix_derived_proxy
2025-08-22,2025-08-22,0.6133,5.95,True,vix_derived_proxy
2025-08-25,2025-08-25,0.6218,9.92,True,vix_derived_proxy
2025-08-26,2025-08-26,0.6193,7.94,True,vix_derived_proxy
2025-08-27,2025-08-27,0.6228,11.31,True,vix_derived_proxy
2025-08-28,2025-08-28,0.6165,7.14,True,vix_derived_proxy
2025-08-29,2025-08-29,0.6304,18.65,True,vix_derived_proxy
2025-09-02,2025-09-02,0.6576,46.03,True,vix_derived_proxy
2025-09-03,2025-09-03,0.6453,31.94,True,vix_derived_proxy
2025-09-04,2025-09-04,0.6295,17.86,True,vix_derived_proxy
2025-09-05,2025-09-05,0.6277,16.67,True,vix_derived_proxy
2025-09-08,2025-09-08,0.6266,16.27,True,vix_derived_proxy
2025-09-09,2025-09-09,0.6256,14.68,True,vix_derived_proxy
2025-09-10,2025-09-10,0.6303,19.64,True,vix_derived_proxy
2025-09-11,2025-09-11,0.6207,9.33,True,vix_derived_proxy
2025-09-12,2025-09-12,0.6214,10.71,True,vix_derived_proxy
2025-09-15,2025-09-15,0.6353,25.6,True,vix_derived_proxy
2025-09-16,2025-09-16,0.6454,35.32,True,vix_derived_proxy
2025-09-17,2025-09-17,0.6358,26.19,True,vix_derived_proxy
2025-09-18,2025-09-18,0.6355,26.19,True,vix_derived_proxy
2025-09-19,2025-09-19,0.6317,23.41,True,vix_derived_proxy
2025-09-22,2025-09-22,0.6415,32.54,True,vix_derived_proxy
2025-09-23,2025-09-23,0.6496,42.26,True,vix_derived_proxy
2025-09-24,2025-09-24,0.6427,34.13,True,vix_derived_proxy
2025-09-25,2025-09-25,0.6511,44.05,True,vix_derived_proxy
2025-09-26,2025-09-26,0.6293,19.84,True,vix_derived_proxy
2025-09-29,2025-09-29,0.6418,32.34,True,vix_derived_proxy
2025-09-30,2025-09-30,0.6442,34.52,True,vix_derived_proxy
2025-10-01,2025-10-01,0.6444,34.92,True,vix_derived_proxy
2025-10-02,2025-10-02,0.6494,42.06,True,vix_derived_proxy
2025-10-03,2025-10-03,0.6497,43.45,True,vix_derived_proxy
2025-10-06,2025-10-06,0.6456,36.9,True,vix_derived_proxy
2025-10-07,2025-10-07,0.6586,51.79,True,vix_derived_proxy
2025-10-08,2025-10-08,0.6445,35.32,True,vix_derived_proxy
2025-10-09,2025-10-09,0.6465,39.48,True,vix_derived_proxy
2025-10-10,2025-10-10,0.7249,82.14,True,vix_derived_proxy
2025-10-13,2025-10-13,0.6855,67.46,True,vix_derived_proxy
2025-10-14,2025-10-14,0.7121,79.37,True,vix_derived_proxy
2025-10-15,2025-10-15,0.7096,78.77,True,vix_derived_proxy
2025-10-16,2025-10-16,0.7796,92.86,True,vix_derived_proxy
2025-10-17,2025-10-17,0.7117,78.57,True,vix_derived_proxy
2025-10-20,2025-10-20,0.6734,62.3,True,vix_derived_proxy
2025-10-21,2025-10-21,0.6681,58.73,True,vix_derived_proxy
2025-10-22,2025-10-22,0.679,65.48,True,vix_derived_proxy
2025-10-23,2025-10-23,0.6595,53.57,True,vix_derived_proxy
2025-10-24,2025-10-24,0.6456,37.5,True,vix_derived_proxy
2025-10-27,2025-10-27,0.6368,27.38,True,vix_derived_proxy
2025-10-28,2025-10-28,0.6463,40.08,True,vix_derived_proxy
2025-10-29,2025-10-29,0.6538,50.4,True,vix_derived_proxy
2025-10-30,2025-10-30,0.6536,50.4,True,vix_derived_proxy
2025-10-31,2025-10-31,0.6616,57.14,True,vix_derived_proxy
2025-11-03,2025-11-03,0.6576,53.37,True,vix_derived_proxy
2025-11-04,2025-11-04,0.685,70.63,True,vix_derived_proxy
2025-11-05,2025-11-05,0.6702,63.1,True,vix_derived_proxy
2025-11-06,2025-11-06,0.6925,74.6,True,vix_derived_proxy
2025-11-07,2025-11-07,0.6862,71.83,True,vix_derived_proxy
2025-11-10,2025-11-10,0.664,58.73,True,vix_derived_proxy
2025-11-11,2025-11-11,0.6592,55.16,True,vix_derived_proxy
2025-11-12,2025-11-12,0.6627,57.94,True,vix_derived_proxy
